date,rented_bike_count,hour,temp_celcius,humidity_percent,wind_speed_m_per_s,visibility_10m,dew_point_temp_celcius,solar_radiation_mj_per_m2,rainfall_mm,snowfall_cm,seasons,holiday,functioning_day
10/07/2018,534,6,207,97,9,1.0,202,0.02,0.0,0.0,Summer,No Holiday,Yes
10/07/2018,1209,7,211,95,4,1.0,202,0.14,0.0,0.0,Summer,No Holiday,Yes
10/07/2018,2017,8,217,89,5,1.0,198,0.31,0.0,0.0,Summer,No Holiday,Yes
10/07/2018,1061,9,223,86,10,1.0,198,0.42,0.0,0.0,Summer,No Holiday,Yes
10/07/2018,768,10,226,85,9,0.9979726305119108,199,0.38,0.0,0.0,Summer,No Holiday,Yes
10/07/2018,909,11,232,82,11,0.9954384186517993,199,0.47,0.0,0.0,Summer,No Holiday,Yes
10/07/2018,1035,12,241,80,8,1.0,204,0.72,0.0,0.0,Summer,No Holiday,Yes
10/07/2018,1074,13,252,77,12,0.9751647237709072,208,1.06,0.0,0.0,Summer,No Holiday,Yes
10/07/2018,1142,14,255,77,8,0.978205778003041,211,0.75,0.0,0.0,Summer,No Holiday,Yes
10/07/2018,1169,15,257,77,5,0.9366447034972123,213,0.48,0.0,0.0,Summer,No Holiday,Yes
10/07/2018,1462,16,263,74,7,0.7871262037506335,212,0.52,0.0,0.0,Summer,No Holiday,Yes
10/07/2018,1603,17,265,76,10,0.6958945767866193,219,0.36,0.0,0.0,Summer,No Holiday,Yes
10/07/2018,1665,18,262,82,4,0.6999493157627977,228,0.21,0.0,0.0,Summer,No Holiday,Yes
10/07/2018,794,19,257,83,11,0.4987328940699442,225,0.08,0.5,0.0,Summer,No Holiday,Yes
10/07/2018,908,20,253,89,3,0.3639128231120122,233,0.0,0.0,0.0,Summer,No Holiday,Yes
10/07/2018,1352,21,251,86,3,0.4272681196147998,225,0.0,0.0,0.0,Summer,No Holiday,Yes
10/07/2018,971,22,250,86,5,0.3897617840851495,224,0.0,0.0,0.0,Summer,No Holiday,Yes
10/07/2018,373,23,249,87,5,0.319817536746072,225,0.0,0.0,0.0,Summer,No Holiday,Yes
11/07/2018,240,0,246,96,7,0.1424227065382666,239,0.0,0.5,0.0,Summer,No Holiday,Yes
11/07/2018,240,1,246,96,5,0.21084642676127724,239,0.0,0.5,0.0,Summer,No Holiday,Yes
11/07/2018,236,2,245,96,5,0.2275722250380132,238,0.0,0.0,0.0,Summer,No Holiday,Yes
11/07/2018,157,3,245,97,8,0.11961479979726306,239,0.0,0.5,0.0,Summer,No Holiday,Yes
11/07/2018,71,4,245,97,10,0.1469842878864673,239,0.0,0.0,0.0,Summer,No Holiday,Yes
11/07/2018,76,5,245,97,5,0.10238215914850482,239,0.0,0.5,0.0,Summer,No Holiday,Yes
11/07/2018,187,6,245,97,1,0.13329954384186518,239,0.0,0.5,0.0,Summer,No Holiday,Yes
11/07/2018,303,7,246,97,3,0.07754688291941207,240,0.07,0.5,0.0,Summer,No Holiday,Yes
11/07/2018,827,8,251,97,8,0.23466801824632538,245,0.26,0.0,0.0,Summer,No Holiday,Yes
11/07/2018,634,9,256,96,6,0.21439432336543335,249,0.41,0.0,0.0,Summer,No Holiday,Yes
11/07/2018,581,10,263,91,6,0.36594019260010135,247,0.63,0.5,0.0,Summer,No Holiday,Yes
11/07/2018,792,11,272,82,9,0.5402939685757728,238,0.93,0.0,0.0,Summer,No Holiday,Yes
11/07/2018,964,12,281,73,21,0.658388241256969,227,0.87,0.0,0.0,Summer,No Holiday,Yes
11/07/2018,991,13,287,69,26,0.7698935631018753,224,1.02,0.0,0.0,Summer,No Holiday,Yes
11/07/2018,1052,14,292,67,28,0.8606183476938671,224,1.13,0.0,0.0,Summer,No Holiday,Yes
11/07/2018,1106,15,294,68,23,0.759249873289407,228,1.29,0.0,0.0,Summer,No Holiday,Yes
11/07/2018,1344,16,287,70,32,0.7901672579827673,226,0.73,0.0,0.0,Summer,No Holiday,Yes
11/07/2018,1923,17,287,71,29,0.8307146477445514,229,0.71,0.0,0.0,Summer,No Holiday,Yes
11/07/2018,2931,18,284,75,24,0.7790167257982766,235,0.52,0.0,0.0,Summer,No Holiday,Yes
11/07/2018,2328,19,282,72,16,0.8707551951343132,226,0.13,0.0,0.0,Summer,No Holiday,Yes
11/07/2018,2048,20,277,76,18,0.8616320324379118,230,0.04,0.0,0.0,Summer,No Holiday,Yes
11/07/2018,1936,21,273,78,12,0.8003041054232133,231,0.0,0.0,0.0,Summer,No Holiday,Yes
11/07/2018,1870,22,271,79,12,0.7861125190065889,231,0.0,0.0,0.0,Summer,No Holiday,Yes
11/07/2018,1298,23,269,79,1,0.7673593512417638,229,0.0,0.0,0.0,Summer,No Holiday,Yes
12/07/2018,938,0,267,79,9,0.7921946274708566,227,0.0,0.0,0.0,Summer,No Holiday,Yes
12/07/2018,787,1,266,80,0,0.7389761784085149,228,0.0,0.0,0.0,Summer,No Holiday,Yes
12/07/2018,517,2,263,84,3,0.6761277242777496,233,0.0,0.0,0.0,Summer,No Holiday,Yes
12/07/2018,322,3,262,83,3,0.6421692853522554,230,0.0,0.0,0.0,Summer,No Holiday,Yes
12/07/2018,159,4,261,85,6,0.5342118601115052,233,0.0,0.0,0.0,Summer,No Holiday,Yes
12/07/2018,231,5,259,91,4,0.4282818043588444,243,0.0,0.5,0.0,Summer,No Holiday,Yes
12/07/2018,593,6,256,93,11,0.41814495691839837,243,0.01,0.0,0.0,Summer,No Holiday,Yes
12/07/2018,1279,7,259,87,17,0.40902179422199697,235,0.26,0.0,0.0,Summer,No Holiday,Yes
12/07/2018,1811,8,263,84,21,0.4794728839330968,233,0.48,0.0,0.0,Summer,No Holiday,Yes
12/07/2018,982,9,265,82,27,0.39939178915357326,231,0.57,0.0,0.0,Summer,No Holiday,Yes
12/07/2018,746,10,267,88,16,0.39280283831728335,245,0.89,0.5,0.0,Summer,No Holiday,Yes
12/07/2018,805,11,274,78,23,0.5762797769893563,232,1.11,0.0,0.0,Summer,No Holiday,Yes
12/07/2018,991,12,274,80,27,0.5352255448555499,236,0.97,0.0,0.0,Summer,No Holiday,Yes
12/07/2018,959,13,277,76,26,0.6239229599594526,230,1.0,0.0,0.0,Summer,No Holiday,Yes
12/07/2018,976,14,278,76,31,0.7551951343132285,231,1.0,0.0,0.0,Summer,No Holiday,Yes
12/07/2018,1163,15,280,76,23,0.7146477445514444,233,1.0,0.0,0.0,Summer,No Holiday,Yes
12/07/2018,1296,16,281,74,28,0.7764825139381651,230,1.06,0.0,0.0,Summer,No Holiday,Yes
12/07/2018,1915,17,279,75,25,0.8190572731880384,230,0.75,0.0,0.0,Summer,No Holiday,Yes
12/07/2018,3016,18,275,77,21,0.947795235681703,230,0.46,0.0,0.0,Summer,No Holiday,Yes
12/07/2018,2313,19,274,78,11,0.9488089204257475,232,0.27,0.0,0.0,Summer,No Holiday,Yes
12/07/2018,2214,20,269,80,15,0.9016725798276736,231,0.09,0.0,0.0,Summer,No Holiday,Yes
12/07/2018,2115,21,263,81,8,0.9543841865179928,227,0.0,0.0,0.0,Summer,No Holiday,Yes
12/07/2018,1945,22,259,83,6,0.9123162696401419,227,0.0,0.0,0.0,Summer,No Holiday,Yes
12/07/2018,1355,23,255,84,8,0.9523568170299036,225,0.0,0.0,0.0,Summer,No Holiday,Yes
07/13/2018,1006,0,251,87,4,0.8986315255955397,227,0.0,0.0,0.0,Summer,No Holiday,Yes
07/13/2018,760,1,248,89,9,0.774455144450076,228,0.0,0.0,0.0,Summer,No Holiday,Yes
07/13/2018,600,2,249,86,13,0.7308667004561581,223,0.0,0.0,0.0,Summer,No Holiday,Yes
07/13/2018,377,3,249,86,20,0.5331981753674606,223,0.0,0.0,0.0,Summer,No Holiday,Yes
07/13/2018,241,4,248,86,21,0.5453623922959959,222,0.0,0.0,0.0,Summer,No Holiday,Yes
07/13/2018,301,5,248,84,14,0.6467308667004561,219,0.0,0.0,0.0,Summer,No Holiday,Yes
07/13/2018,665,6,248,84,11,0.7090724784591992,219,0.0,0.0,0.0,Summer,No Holiday,Yes
07/13/2018,1321,7,250,83,10,0.6705524581855042,219,0.13,0.0,0.0,Summer,No Holiday,Yes
07/13/2018,2114,8,255,80,18,0.6969082615306639,217,0.37,0.0,0.0,Summer,No Holiday,Yes
07/13/2018,1240,9,266,73,22,0.5676634566649771,213,1.01,0.0,0.0,Summer,No Holiday,Yes
07/13/2018,836,10,274,70,24,0.6629498226051698,214,1.28,0.0,0.0,Summer,No Holiday,Yes
07/13/2018,887,11,275,70,24,0.8575772934617334,215,1.07,0.0,0.0,Summer,No Holiday,Yes
07/13/2018,1013,12,283,68,19,0.7698935631018753,218,1.35,0.0,0.0,Summer,No Holiday,Yes
07/13/2018,1046,13,289,68,28,0.966548403446528,223,1.55,0.0,0.0,Summer,No Holiday,Yes
07/13/2018,999,14,295,62,27,0.9700963000506841,214,1.79,0.0,0.0,Summer,No Holiday,Yes
07/13/2018,1094,15,302,62,24,0.9016725798276736,221,1.91,0.0,0.0,Summer,No Holiday,Yes
07/13/2018,1291,16,300,67,20,0.8469336036492651,231,1.46,0.0,0.0,Summer,No Holiday,Yes
07/13/2018,1782,17,301,65,18,0.9609731373542828,227,1.36,0.0,0.0,Summer,No Holiday,Yes
07/13/2018,2884,18,308,60,25,0.8950836289913836,221,1.43,0.0,0.0,Summer,No Holiday,Yes
07/13/2018,2320,19,298,68,26,0.8727825646224023,232,0.81,0.0,0.0,Summer,No Holiday,Yes
07/13/2018,2069,20,282,76,22,0.9432336543335023,235,0.08,0.0,0.0,Summer,No Holiday,Yes
07/13/2018,1924,21,272,80,23,0.9341104916371008,234,0.0,0.0,0.0,Summer,No Holiday,Yes
07/13/2018,1879,22,267,82,13,0.8606183476938671,233,0.0,0.0,0.0,Summer,No Holiday,Yes
07/13/2018,1439,23,262,84,10,0.8205778003041053,232,0.0,0.0,0.0,Summer,No Holiday,Yes
07/14/2018,1169,0,257,85,4,0.7562088190572731,229,0.0,0.0,0.0,Summer,No Holiday,Yes
07/14/2018,1062,1,254,85,14,0.8291941206284845,226,0.0,0.0,0.0,Summer,No Holiday,Yes
07/14/2018,783,2,253,85,17,0.7942219969589457,225,0.0,0.0,0.0,Summer,No Holiday,Yes
07/14/2018,545,3,252,83,11,0.9163710086163203,220,0.0,0.0,0.0,Summer,No Holiday,Yes
07/14/2018,307,4,251,82,15,0.663456664977192,218,0.0,0.0,0.0,Summer,No Holiday,Yes
07/14/2018,266,5,248,86,16,0.57932083122149,222,0.0,0.0,0.0,Summer,No Holiday,Yes
07/14/2018,356,6,246,86,4,0.5534718702483528,220,0.02,0.0,0.0,Summer,No Holiday,Yes
07/14/2018,537,7,249,81,3,0.6396350734921439,214,0.24,0.0,0.0,Summer,No Holiday,Yes
07/14/2018,787,8,261,74,7,0.6218955904713633,210,0.87,0.0,0.0,Summer,No Holiday,Yes
07/14/2018,909,9,270,70,11,0.6923466801824631,210,1.15,0.0,0.0,Summer,No Holiday,Yes
07/14/2018,910,10,278,68,21,0.7415103902686264,213,1.29,0.0,0.0,Summer,No Holiday,Yes
07/14/2018,945,11,290,65,20,0.8185504308160162,217,2.22,0.0,0.0,Summer,No Holiday,Yes
07/14/2018,1039,12,302,58,23,0.675114039533705,210,2.64,0.0,0.0,Summer,No Holiday,Yes
07/14/2018,1078,13,307,59,23,0.7638114546376077,217,2.67,0.0,0.0,Summer,No Holiday,Yes
07/14/2018,1038,14,307,59,29,0.8033451596553471,217,2.05,0.0,0.0,Summer,No Holiday,Yes
07/14/2018,1058,15,311,59,23,0.9640141915864165,221,2.34,0.0,0.0,Summer,No Holiday,Yes
07/14/2018,1177,16,317,55,23,0.9467815509376584,215,2.16,0.0,0.0,Summer,No Holiday,Yes
07/14/2018,1433,17,315,53,37,0.9868220983274201,207,2.02,0.0,0.0,Summer,No Holiday,Yes
07/14/2018,1624,18,311,55,22,0.947795235681703,209,1.05,0.0,0.0,Summer,No Holiday,Yes
07/14/2018,1797,19,304,59,24,0.9858084135833756,214,0.69,0.0,0.0,Summer,No Holiday,Yes
07/14/2018,2023,20,292,63,17,0.9939178915357323,214,0.1,0.0,0.0,Summer,No Holiday,Yes
07/14/2018,2011,21,282,64,28,1.0,207,0.0,0.0,0.0,Summer,No Holiday,Yes
07/14/2018,1682,22,276,70,27,0.996958945767866,216,0.0,0.0,0.0,Summer,No Holiday,Yes
07/14/2018,1278,23,266,80,20,0.7602635580334516,228,0.0,0.0,0.0,Summer,No Holiday,Yes
07/15/2018,1143,0,260,82,19,0.8347693867207298,226,0.0,0.0,0.0,Summer,No Holiday,Yes
07/15/2018,868,1,255,83,23,0.7850988342625443,223,0.0,0.0,0.0,Summer,No Holiday,Yes
07/15/2018,632,2,251,85,11,0.6852508869741509,223,0.0,0.0,0.0,Summer,No Holiday,Yes
07/15/2018,443,3,248,86,2,0.6725798276735935,222,0.0,0.0,0.0,Summer,No Holiday,Yes
07/15/2018,278,4,246,86,1,0.6746071971616827,220,0.0,0.0,0.0,Summer,No Holiday,Yes
07/15/2018,223,5,245,85,7,0.6680182463253928,218,0.0,0.0,0.0,Summer,No Holiday,Yes
07/15/2018,292,6,248,83,2,0.7638114546376077,217,0.02,0.0,0.0,Summer,No Holiday,Yes
07/15/2018,402,7,252,80,2,0.7724277749619868,214,0.18,0.0,0.0,Summer,No Holiday,Yes
07/15/2018,613,8,262,75,9,0.7769893563101875,214,0.77,0.0,0.0,Summer,No Holiday,Yes
07/15/2018,715,9,270,71,10,0.7557019766852509,212,0.97,0.0,0.0,Summer,No Holiday,Yes
07/15/2018,701,10,285,66,17,0.6548403446528129,215,1.83,0.0,0.0,Summer,No Holiday,Yes
07/15/2018,712,11,287,64,13,0.6614292954891028,212,1.53,0.0,0.0,Summer,No Holiday,Yes
07/15/2018,803,12,301,58,16,0.7420172326406487,209,2.15,0.0,0.0,Summer,No Holiday,Yes
07/15/2018,810,13,314,53,32,0.8454130765331981,206,3.28,0.0,0.0,Summer,No Holiday,Yes
07/15/2018,822,14,324,50,20,0.8656867714140901,206,3.13,0.0,0.0,Summer,No Holiday,Yes
07/15/2018,946,15,329,49,26,0.8129751647237708,207,2.81,0.0,0.0,Summer,No Holiday,Yes
07/15/2018,1125,16,328,52,30,0.9001520527116066,216,2.28,0.0,0.0,Summer,No Holiday,Yes
07/15/2018,1247,17,327,52,30,0.9351241763811454,215,1.96,0.0,0.0,Summer,No Holiday,Yes
07/15/2018,1466,18,322,55,24,0.8829194120628484,220,1.28,0.0,0.0,Summer,No Holiday,Yes
07/15/2018,1847,19,312,62,21,0.9249873289406993,230,0.63,0.0,0.0,Summer,No Holiday,Yes
07/15/2018,2058,20,292,72,21,0.9655347187024834,236,0.09,0.0,0.0,Summer,No Holiday,Yes
07/15/2018,1924,21,281,74,31,0.9189052204764317,230,0.0,0.0,0.0,Summer,No Holiday,Yes
07/15/2018,1607,22,275,77,9,0.8874809934110491,230,0.0,0.0,0.0,Summer,No Holiday,Yes
07/15/2018,1113,23,270,78,16,0.8018246325392803,228,0.0,0.0,0.0,Summer,No Holiday,Yes
07/16/2018,732,0,265,81,9,0.8226051697921946,229,0.0,0.0,0.0,Summer,No Holiday,Yes
07/16/2018,498,1,259,83,13,0.7567156614292955,227,0.0,0.0,0.0,Summer,No Holiday,Yes
07/16/2018,469,2,254,84,6,0.6654840344652813,224,0.0,0.0,0.0,Summer,No Holiday,Yes
07/16/2018,276,3,251,85,7,0.7501267105930055,223,0.0,0.0,0.0,Summer,No Holiday,Yes
07/16/2018,211,4,246,84,7,0.6822098327420172,217,0.0,0.0,0.0,Summer,No Holiday,Yes
07/16/2018,324,5,243,85,10,0.7445514445007602,216,0.0,0.0,0.0,Summer,No Holiday,Yes
07/16/2018,703,6,240,85,9,0.7815509376583882,213,0.02,0.0,0.0,Summer,No Holiday,Yes
07/16/2018,1344,7,245,73,9,0.9498226051697921,193,0.36,0.0,0.0,Summer,No Holiday,Yes
07/16/2018,1935,8,264,69,5,0.7764825139381651,202,1.09,0.0,0.0,Summer,No Holiday,Yes
07/16/2018,1014,9,280,64,10,0.8388241256969082,205,1.35,0.0,0.0,Summer,No Holiday,Yes
07/16/2018,678,10,298,54,18,0.8667004561581347,194,2.34,0.0,0.0,Summer,No Holiday,Yes
07/16/2018,688,11,315,51,21,0.7455651292448048,201,2.83,0.0,0.0,Summer,No Holiday,Yes
07/16/2018,719,12,324,49,20,0.920932589964521,203,3.09,0.0,0.0,Summer,No Holiday,Yes
07/16/2018,727,13,330,51,25,0.5438418651799289,215,3.09,0.0,0.0,Summer,No Holiday,Yes
07/16/2018,691,14,337,45,25,0.9204257475924987,201,3.23,0.0,0.0,Summer,No Holiday,Yes
07/16/2018,745,15,334,44,31,0.9635073492143943,194,2.95,0.0,0.0,Summer,No Holiday,Yes
07/16/2018,818,16,333,46,31,0.9564115560060821,201,2.51,0.0,0.0,Summer,No Holiday,Yes
07/16/2018,1425,17,330,46,31,0.9624936644703497,198,1.89,0.0,0.0,Summer,No Holiday,Yes
07/16/2018,2636,18,323,47,30,0.9802331474911302,195,1.26,0.0,0.0,Summer,No Holiday,Yes
07/16/2018,2368,19,312,52,24,0.994931576279777,201,0.57,0.0,0.0,Summer,No Holiday,Yes
07/16/2018,2362,20,293,58,24,1.0,201,0.09,0.0,0.0,Summer,No Holiday,Yes
07/16/2018,2241,21,280,64,15,1.0,205,0.0,0.0,0.0,Summer,No Holiday,Yes
07/16/2018,1934,22,272,69,17,1.0,210,0.0,0.0,0.0,Summer,No Holiday,Yes
07/16/2018,1285,23,266,75,15,0.9979726305119108,217,0.0,0.0,0.0,Summer,No Holiday,Yes
07/17/2018,1003,0,264,76,12,1.0,218,0.0,0.0,0.0,Summer,No Holiday,Yes
07/17/2018,692,1,258,78,4,1.0,216,0.0,0.0,0.0,Summer,No Holiday,Yes
07/17/2018,497,2,253,78,10,1.0,211,0.0,0.0,0.0,Summer,No Holiday,Yes
07/17/2018,372,3,248,80,10,0.9939178915357323,211,0.0,0.0,0.0,Summer,No Holiday,Yes
07/17/2018,222,4,244,80,10,0.5499239736441967,207,0.0,0.0,0.0,Summer,No Holiday,Yes
07/17/2018,372,5,241,81,9,0.8205778003041053,206,0.0,0.0,0.0,Summer,No Holiday,Yes
07/17/2018,713,6,240,81,9,0.6305119107957424,205,0.02,0.0,0.0,Summer,No Holiday,Yes
07/17/2018,1356,7,244,75,10,0.4125696908261531,196,0.35,0.0,0.0,Summer,No Holiday,Yes
07/17/2018,1955,8,258,69,8,0.4774455144450076,196,1.06,0.0,0.0,Summer,No Holiday,Yes
07/17/2018,1031,9,275,60,22,0.6208819057273187,190,1.59,0.0,0.0,Summer,No Holiday,Yes
07/17/2018,719,10,292,55,16,0.6979219462747085,192,2.36,0.0,0.0,Summer,No Holiday,Yes
07/17/2018,797,11,304,53,18,0.675114039533705,197,2.74,0.0,0.0,Summer,No Holiday,Yes
07/17/2018,803,12,308,57,23,0.46274708565636086,212,2.52,0.0,0.0,Summer,No Holiday,Yes
07/17/2018,763,13,311,53,32,0.5752660922453117,203,2.63,0.0,0.0,Summer,No Holiday,Yes
07/17/2018,786,14,318,49,35,0.7105930055752661,197,2.93,0.0,0.0,Summer,No Holiday,Yes
07/17/2018,878,15,319,51,33,0.7288393309680689,204,3.01,0.0,0.0,Summer,No Holiday,Yes
07/17/2018,1062,16,320,51,24,0.6969082615306639,205,2.55,0.0,0.0,Summer,No Holiday,Yes
07/17/2018,1591,17,318,52,24,0.7151545869234668,207,1.93,0.0,0.0,Summer,No Holiday,Yes
07/17/2018,2770,18,313,55,25,0.7719209325899644,211,1.2,0.0,0.0,Summer,No Holiday,Yes
07/17/2018,2326,19,306,57,14,0.7612772427774962,211,0.58,0.0,0.0,Summer,No Holiday,Yes
07/17/2018,2174,20,289,64,17,0.7805372529143436,213,0.1,0.0,0.0,Summer,No Holiday,Yes
07/17/2018,2273,21,279,69,19,0.5914850481500253,216,0.0,0.0,0.0,Summer,No Holiday,Yes
07/17/2018,1940,22,272,70,19,0.548910288900152,212,0.0,0.0,0.0,Summer,No Holiday,Yes
07/17/2018,1340,23,266,76,16,0.4607197161682717,220,0.0,0.0,0.0,Summer,No Holiday,Yes
07/18/2018,1002,0,262,79,7,0.41713127217435375,222,0.0,0.0,0.0,Summer,No Holiday,Yes
07/18/2018,741,1,257,80,2,0.3943233654333502,219,0.0,0.0,0.0,Summer,No Holiday,Yes
07/18/2018,526,2,252,82,4,0.387227572225038,219,0.0,0.0,0.0,Summer,No Holiday,Yes
07/18/2018,381,3,247,84,7,0.3380638621388748,218,0.0,0.0,0.0,Summer,No Holiday,Yes
07/18/2018,266,4,243,83,7,0.30106436898124683,212,0.0,0.0,0.0,Summer,No Holiday,Yes
07/18/2018,327,5,239,83,4,0.3816523061327927,208,0.0,0.0,0.0,Summer,No Holiday,Yes
07/18/2018,695,6,237,83,1,0.34769386720729856,206,0.03,0.0,0.0,Summer,No Holiday,Yes
07/18/2018,1308,7,242,74,7,0.3188038520020274,192,0.35,0.0,0.0,Summer,No Holiday,Yes
07/18/2018,1944,8,258,71,4,0.3715154586923467,201,0.93,0.0,0.0,Summer,No Holiday,Yes
07/18/2018,982,9,272,59,4,0.4668018246325393,184,1.18,0.0,0.0,Summer,No Holiday,Yes
07/18/2018,722,10,289,61,15,0.46325392802838317,206,2.04,0.0,0.0,Summer,No Holiday,Yes
07/18/2018,701,11,302,53,22,0.565636087176888,195,2.77,0.0,0.0,Summer,No Holiday,Yes
07/18/2018,780,12,312,51,20,0.5443487075519513,198,2.96,0.0,0.0,Summer,No Holiday,Yes
07/18/2018,778,13,321,51,23,0.3796249366447035,206,2.96,0.0,0.0,Summer,No Holiday,Yes
07/18/2018,762,14,327,49,15,0.3740496705524582,205,2.62,0.0,0.0,Summer,No Holiday,Yes
07/18/2018,776,15,329,46,25,0.6188545362392296,197,2.9,0.0,0.0,Summer,No Holiday,Yes
07/18/2018,912,16,331,42,29,0.8540293968575773,184,2.52,0.0,0.0,Summer,No Holiday,Yes
07/18/2018,1596,17,326,46,28,0.7769893563101875,194,1.95,0.0,0.0,Summer,No Holiday,Yes
07/18/2018,2692,18,320,50,26,0.6827166751140394,202,1.25,0.0,0.0,Summer,No Holiday,Yes
07/18/2018,2281,19,306,54,28,0.7622909275215407,202,0.59,0.0,0.0,Summer,No Holiday,Yes
07/18/2018,2202,20,288,66,19,0.5990876837303598,218,0.09,0.0,0.0,Summer,No Holiday,Yes
07/18/2018,2188,21,280,69,18,0.5641155600608211,217,0.0,0.0,0.0,Summer,No Holiday,Yes
07/18/2018,1980,22,272,73,15,0.49569183983781046,219,0.0,0.0,0.0,Summer,No Holiday,Yes
07/18/2018,1354,23,264,76,6,0.4723770907247846,218,0.0,0.0,0.0,Summer,No Holiday,Yes
07/19/2018,1068,0,259,76,13,0.48504815002534213,213,0.0,0.0,0.0,Summer,No Holiday,Yes
07/19/2018,824,1,254,79,8,0.4546376077040041,214,0.0,0.0,0.0,Summer,No Holiday,Yes
07/19/2018,591,2,248,80,15,0.4363912823112012,211,0.0,0.0,0.0,Summer,No Holiday,Yes
07/19/2018,393,3,244,85,6,0.329954384186518,217,0.0,0.0,0.0,Summer,No Holiday,Yes
07/19/2018,231,4,240,87,9,0.2812975164723771,216,0.0,0.0,0.0,Summer,No Holiday,Yes
07/19/2018,329,5,236,88,2,0.29244804865686774,214,0.0,0.0,0.0,Summer,No Holiday,Yes
07/19/2018,672,6,233,83,2,0.4298023314749113,202,0.02,0.0,0.0,Summer,No Holiday,Yes
07/19/2018,1315,7,236,75,9,0.4201723264064876,189,0.36,0.0,0.0,Summer,No Holiday,Yes
07/19/2018,1993,8,255,65,9,0.40851495184997466,184,1.1,0.0,0.0,Summer,No Holiday,Yes
07/19/2018,985,9,276,62,15,0.5149518499746578,196,1.76,0.0,0.0,Summer,No Holiday,Yes
07/19/2018,695,10,294,56,22,0.5707045108971109,197,2.38,0.0,0.0,Summer,No Holiday,Yes
07/19/2018,687,11,307,48,16,0.8504815002534212,184,2.92,0.0,0.0,Summer,No Holiday,Yes
07/19/2018,828,12,317,42,26,0.9330968068930562,172,3.23,0.0,0.0,Summer,No Holiday,Yes
07/19/2018,798,13,326,47,27,0.8180435884439938,198,3.36,0.0,0.0,Summer,No Holiday,Yes
07/19/2018,722,14,331,47,25,0.8910288900152052,202,3.26,0.0,0.0,Summer,No Holiday,Yes
07/19/2018,827,15,337,41,25,0.9614799797263051,186,3.04,0.0,0.0,Summer,No Holiday,Yes
07/19/2018,1017,16,337,43,27,0.9442473390775469,193,2.55,0.0,0.0,Summer,No Holiday,Yes
07/19/2018,1536,17,340,44,23,0.9447541814495691,200,1.95,0.0,0.0,Summer,No Holiday,Yes
07/19/2018,2640,18,330,51,24,0.7800304105423213,215,1.23,0.0,0.0,Summer,No Holiday,Yes
07/19/2018,2245,19,316,58,23,0.7749619868220983,223,0.56,0.0,0.0,Summer,No Holiday,Yes
07/19/2018,2114,20,298,62,29,0.9650278763304612,217,0.08,0.0,0.0,Summer,No Holiday,Yes
07/19/2018,2122,21,288,69,24,0.8068930562595032,225,0.0,0.0,0.0,Summer,No Holiday,Yes
07/19/2018,1870,22,280,76,15,0.767866193613786,233,0.0,0.0,0.0,Summer,No Holiday,Yes
07/19/2018,1318,23,272,78,19,0.7977698935631018,230,0.0,0.0,0.0,Summer,No Holiday,Yes
07/20/2018,1041,0,267,80,14,0.7288393309680689,229,0.0,0.0,0.0,Summer,No Holiday,Yes
07/20/2018,773,1,261,81,16,0.70045615813482,225,0.0,0.0,0.0,Summer,No Holiday,Yes
07/20/2018,557,2,257,84,1,0.6416624429802331,227,0.0,0.0,0.0,Summer,No Holiday,Yes
07/20/2018,428,3,254,84,9,0.5813482007095793,224,0.0,0.0,0.0,Summer,No Holiday,Yes
07/20/2018,267,4,251,83,0,0.6213887480993411,220,0.0,0.0,0.0,Summer,No Holiday,Yes
07/20/2018,327,5,249,83,3,0.5980739989863152,218,0.0,0.0,0.0,Summer,No Holiday,Yes
07/20/2018,672,6,246,82,2,0.5727318803852002,213,0.02,0.0,0.0,Summer,No Holiday,Yes
07/20/2018,1251,7,252,75,6,0.5215408008109478,204,0.34,0.0,0.0,Summer,No Holiday,Yes
07/20/2018,1896,8,266,70,13,0.5245818550430815,206,1.01,0.0,0.0,Summer,No Holiday,Yes
07/20/2018,1029,9,284,65,12,0.39483020780537254,211,1.69,0.0,0.0,Summer,No Holiday,Yes
07/20/2018,641,10,298,59,12,0.4794728839330968,209,2.32,0.0,0.0,Summer,No Holiday,Yes
07/20/2018,791,11,316,54,13,0.4880892042574759,211,2.84,0.0,0.0,Summer,No Holiday,Yes
07/20/2018,822,12,326,51,21,0.39178915357323874,211,3.21,0.0,0.0,Summer,No Holiday,Yes
07/20/2018,805,13,324,54,24,0.345159655347187,218,2.5,0.0,0.0,Summer,No Holiday,Yes
07/20/2018,741,14,334,52,27,0.3335022807906741,221,2.67,0.0,0.0,Summer,No Holiday,Yes
07/20/2018,794,15,341,45,24,0.548910288900152,204,2.88,0.0,0.0,Summer,No Holiday,Yes
07/20/2018,928,16,343,45,23,0.7293461733400912,206,2.47,0.0,0.0,Summer,No Holiday,Yes
07/20/2018,1468,17,343,44,21,0.8499746578813988,202,1.87,0.0,0.0,Summer,No Holiday,Yes
07/20/2018,2419,18,339,42,20,0.9842878864673086,191,1.25,0.0,0.0,Summer,No Holiday,Yes
07/20/2018,2084,19,329,44,20,0.9923973644196655,190,0.59,0.0,0.0,Summer,No Holiday,Yes
07/20/2018,1888,20,309,51,22,1.0,195,0.07,0.0,0.0,Summer,No Holiday,Yes
07/20/2018,1869,21,298,59,14,1.0,209,0.0,0.0,0.0,Summer,No Holiday,Yes
